"","Aa","Ad","Ca","Mea","Med","AaAa","AaAd","AdAd","CaAa","CaAd"
"659","0","0","0","5","0","0","-5","-5","0","0"
"660","0","5","-5","0","0","0","0","5","0","0"
"661","0","-5","0","4.90737871263407","0","0","5","0","0","0"
"662","0","0","0","0","6.70991349062652","-1.58017301874699","0","0","6.70991349062652","0"
"663","0","0","3.09639079620991","0","0","0","0","-5","0","5"
"664","0","5","0","5","0","0","0","5.00000000000001","0","0"
"665","0","0","0","4.4751078386207","0","0","0","-5.00000000000001","0","-5.00000000000001"
"666","0","0","0","-4.73679156890211","0","-4.4735831378042","0","0","-4.73679156890212","0"
"667","-5","0","0","0","-5","0","0","-5","0","0"
"668","0","0","0","-4.93481189488121","0","0","0","5","0","5"
"669","0","0","0","0","0","0","5","-5","0","-5"
"670","-0.575075553053959","0","0.57507555305396","0","0","5.00000000000001","0","0","0","0"
"671","5","0","0","0","5","0","-4.99999999999999","0","0","0"
"672","0","0","0","0","-5","5","5","0","0","0"
"673","0","-4.99999999999999","0","0","5.00000000000001","0","5","0","0","0"
"674","4.99999999999999","0","0","0","0","-5.00000000000001","0","0","5","0"
"675","0","-4.99999999999999","0","0","0","5.00000000000001","0","0","0","-5"
"676","0","-4.79846594541979","0","0","0","0","0","-5.08061362183208","0","-5"
"677","0","0","0","0","5.25495507978704","-4.49008984042594","0","0","5.25495507978704","0"
"678","0","0","5","0","0","0","0","5","5","0"
"679","0","0","-4.74097569036528","0","0","0","5.00000000000002","0","0","4.74097569036528"
"680","5","0","0","-5","0","0","0","-5","0","0"
"681","0","0","0","0","4.99999999999999","0","0","-5.00000000000001","-5.00000000000002","0"
"682","0","0","5","0","0","0","-5.00000000000001","0","5","0"
"683","0","-5","0","0","0","0","5","0","0","5"
"684","0","-5","0","0","0","5","0","0","-5","0"
"685","-3.76438014396301","0","3.68846289664588","0","0","-5","0","0","0","0"
"686","0","0","0","-4.82762172088612","0","0","-5.00000000000001","4.99999999999999","0","0"
"687","-3.89595081240854","0","0","0","0","0","0","0","3.89595081240854","6.10404918759147"
"688","0","0","0.182917736176505","-0.182917736176505","0","0","0","0","0","-5"
"689","-5.00000000000001","0","0","0","0","0","0","5","5","0"
"690","-5","0","0","-5","0","0","-5","0","0","0"
"691","5","5","0","0","0","0","0","-5","0","0"
"692","5","-5","0","0","-5","0","0","0","0","0"
"693","0","20","0","0","0","0","0","0","0","0"
"694","-5","0","0","0","0","0","0","-5","0","-5.00000000000001"
"695","0","-5","0","4.87523412563088","0","-5","0","0","0","0"
"696","-5","0","0","0","2.38318866679805","5","0","0","0","0"
"697","0","0","5","0","0","0","5","-5","0","0"
"698","5.00000000000001","0","0","0","0","0","0","4.99999999999999","5","0"
"699","0","5","0","5","-5","0","0","0","0","0"
"700","0","0","1.21693884864162e-17","4.22395005796541e-16","0","0","0","0","0","-5"
"701","0","0","0","0","0","4.99999999999999","0","-5","0","5"
"702","0","0","0","0","0","4.99999999999999","4.99999999999998","-5.00000000000001","0","0"
"703","0","0","0","0","0","5.00000000000001","0","5","0","5"
"704","0","0","0","0","5","0","0","0","0","0"
"705","0.655726143396484","-0.655726143396483","0","0","0","0","0","5","0","0"
"706","-5","0","0","0","0","-5.00000000000001","0","0","-5","0"
"707","0","0","0","4.80316731535901","0","0","0","4.60633463071802","-4.803167315359","0"
"708","0","0","0.370403995224425","-0.370403995224425","0","0","0","-5","0","0"
"709","0","0","0","0","0","0","0","0","0","0"
"710","-5","0","0","0","5","-5","0","0","0","0"
"711","0","0","0.646486465232284","0","0","0","0","0","-9.35351353476772","-0.646486465232284"
"712","0","0","-5.00000000000001","0","0","0","-4.99999999999999","0","0","5.00000000000001"
"713","0","0","0","0","0","-5","0","-5","0","-5"
"714","0","0","0","5.00000000000001","0","0","-5.00000000000002","0","0","5"
"715","0","-5","0","0","0","4.99999999999999","0","0","0","5"
"716","5","0","0","0","0","5","0","-5","0","0"
"717","0","0","0","0","0","0","4.99999999999999","-5","0","-5"
"718","0","0.0162741693336433","0","0","-5.99674516613329","0","0","-3.00650966773348","0","0"
"719","0","0","0","0","-5","0","5","5","0","0"
"720","0","-5","0","0","0","5","0","0","0","-5"
"721","5","0","0","4.71128005682067","0","0","-4.99999999999999","0","0","0"
"722","0","0","0","-5","0","0","-4.99999999999999","0","-5","0"
"723","0","0","-6.39065092487275","-3.60934907512725","0","0","0","0","0","-5"
"724","0","0","0.25124505726403","0","9.74875494273597","0","0","0","0","5"
"725","0","0","0","0","0","0","5","5","0","5"
"726","0","5","0","0.347170779195739","0.347170779195738","0","0","0","0","0"
"727","5.00000000000001","0","0","5","0","0","0","0","5","0"
"728","3.89614970308297e-16","0","0","0","0","0","0","0","0","-1.19138773709784e-16"
"729","0","0","1.34000483101667","8.65999516898333","-1.34000483101667","0","0","0","0","0"
"730","0","0","0","0","0","-5","0","0","5","5"
"731","0","0","-5","0","0","-4.99999999999999","0","0","0","-5"
"732","0","0","0","1.69905798740837","1.69905798740837","0","-5","0","0","0"
"733","5","0","-5","0","0","0","5.00000000000002","0","0","0"
"734","5","0","-4.89590902036176","0","0","-5.00000000000001","0","0","0","0"
"735","0","0","0","0","0","-5.00000000000001","5","0","5","0"
"736","0","0","-2.92943575390397","0","0","0","0","0","7.07056424609603","2.92943575390397"
"737","-5","0","-5.94026982618384","0","-4.05973017381616","0","0","0","0","0"
"738","0","0","-5","0","0","0","-4.99999999999998","0","4.99999999999999","0"
"739","0","5","0","0","-5","0","-5","0","0","0"
"740","0","0","-5","0","0","5","0","0","5","0"
"741","0","0","0","5","0","-5","0","-5","0","0"
"742","0","0","0","-2.68743903478421","0","-4.99999999999999","0","0","0","-5"
"743","0","0","0","5","0","0","4.99999999999999","0","5","0"
"744","0","-5.00000000000001","0","0","5.00000000000001","0","0","-4.99999999999999","0","0"
"745","0","0","0","-4.89409650217825","0","0","-4.99999999999998","0","5","0"
"746","0","0","0","0","-4.08040472196442","6.62633351903975","0","3.37366648096023","0","0"
"747","0","5.47124268269161","0","0","0","0","0","0","-4.52875731730839","4.52875731730838"
"748","0","5.00000000000001","4.89388199465947","0","5.10611800534053","0","0","0","0","0"
"749","5","0","0","5","0","0","0","0","5","0"
"750","0","0","0","5","0","0","0","5","0","-5"
"751","-5","0","0.0639947102086465","0","-0.0639947102086465","0","0","0","0","0"
"752","0","0","0","0","0","4.5279958626216","0","0","0","-0.236002068689202"
"753","-4.93057594658455","4.93057594658455","0","0","0","0","-5.00000000000001","0","0","0"
"754","0","-5","0","-5","0","4.99999999999999","0","0","0","0"
"755","5","0","4.83677306366525","0","0","0","0","-5","0","0"
"756","0","0","0","0","0","5","0","0","0","0"
"757","5.00000000000001","0","0","0","0","5.00000000000001","0","5.00000000000001","0","0"
"758","5","5","0","0","0","0","-4.99999999999999","0","0","0"
"759","0","0","0","3.86958980068391","-6.13041019931609","0","0","5","0","0"
"760","4.99999999999999","0","0","0","0","4.99999999999999","0","0","-5","0"
"761","0","0","-3.66478538419244","0","-6.33521461580756","0","0","-4.99999999999999","0","0"
"762","-5.00000000000001","0","0","-8.69724958628556","1.30275041371443","0","0","0","0","0"
"763","0","0","0","5","0","0","0","-4.99999999999999","-5","0"
"764","0","0","0","0","0","-5.00000000000001","0","0","0","0"
"765","0","0","5","0","0","0","5.00000000000001","5","0","0"
"766","0","-5","0","0","0","-5","5","0","0","0"
"767","0","-5","0","0","0","0","4.99999999999998","0","5","0"
"768","0","-5","0","0","0","5.00000000000001","-5.00000000000001","0","0","0"
"769","-5","0","0","6.84774809293643","-3.15225190706357","0","0","0","0","0"
"770","0","0","0","0","-5","0","0","-5","5.00000000000001","0"
"771","0","9.8280937647433","0","0","0","0","0","0","-0.171906235256686","0.171906235256685"
"772","0","0","0","0","-3.97475411721414","0","0","2.94950823442831","6.02524588278586","0"
"773","5","0","0","0","0","0","-5","0","0","5"
"774","0","0","0","10","0","0","0","0","0","0"
"775","0","0","0","0","0","-5.00000000000001","5","0","0","-5"
"776","0","0","0","0","5","0","5.00000000000001","0","-5","0"
"777","-5","0","-5","0","0","0","0","0","0","-5"
"778","0.0766686244563425","0","0","0","-4.95648653025187","0","0","0","0","0"
"779","0","0","0","-5","0","-5.00000000000001","0","0","0","-5"
"780","0","17.0810464008716","0","0","0","-0.167581439651364","0","0.167581439651364","0","0"
"781","0","0","0","0","-5.85732911015813","0","0","6.71465822031626","4.14267088984187","0"
"782","0","0","0","0","0","0","0","0","7.50000000000001","0"
"783","0","0","0","-4.72669154689798","0","0","-4.99999999999997","0","4.99999999999999","0"
"784","0","0","5","0","0","4.99999999999998","0","-5.00000000000001","0","0"
"785","0","5","0","0","0","-5","-5","0","0","0"
"786","0","0","1.38373661202877","0","0","0","0","5","0","-5"
"787","-5","0","0","0","-5","0","0","0","5","0"
"788","0","0","-5","0","0","0","5","5","0","0"
"789","0","0","0","3.92121396913729","0","0","5","0","-5","0"
"790","0","5","-5","0","0","0","0","5","0","0"
"791","0","0","0","-0.848316042940188","9.15168395705981","0","0","0","0","5"
"792","0","5.00000000000002","-5","0","0","0","0","-5.00000000000002","0","0"
"793","0","0","0","-3.69195685916865","6.30804314083134","0","0","0","5","0"
"794","0","0","-5","0","0","0","5","0","0","5.00000000000001"
"795","0","0","0","0","-5","0","-5","0","5.00000000000001","0"
"796","0","0","0","-5.06449073985105","0","-4.8710185202979","0","-5.1289814797021","0","0"
"797","0","0","-2.21140929288927e-16","0","0","0","0","0","-2.04861793011544e-16","-2.26128601317779e-17"
"798","0","-5.00000000000001","0","0","5","0","-5.00000000000001","0","0","0"
"799","-5","0","0","0","0","-5","0","0","0","5"
"800","0","5.00000000000002","0","0","0","-5","0","-5.00000000000002","0","0"
"801","0","-5.00000000000001","1.63139421260074","-1.63139421260074","0","0","0","0","0","0"
"802","0","0","0","-3.35399827238905","6.64600172761096","0","0","0","5.00000000000001","0"
"803","0","0","0","0","0","0","5","-5","0","5"
"804","0.387855196042764","-0.387855196042765","0","0","0","0","0","5","0","0"
"805","0","5","0","0","0","-4.99999999999999","0","0","0","-5"
"806","0","-5","-0.322137767104808","0","0.322137767104808","0","0","0","0","0"
"807","0","0","0","-5","0","-5.00000000000001","0","0","5","0"
"808","0","5","0","0","0","-5","0","0","0","5"
"809","0","-4.99999999999999","0","-5.00000000000001","0","0","0","0","0","-5"
"810","0","4.99999999999999","5","0","0","-5.00000000000001","0","0","0","0"
"811","0","0","0","-5","0","4.99999999999999","5.00000000000001","0","0","0"
"812","-5","0","0","0","0","0","5.00000000000001","5","0","0"
"813","0","0","5","0","0","5.00000000000001","0","4.99999999999998","0","0"
"814","-2.26859113874357","0","2.26859113874357","0","0","0","0","0","0","-2.26859113874357"
"815","-5","-5","0","0","-5","0","0","0","0","0"
"816","5.08258230742424","0","0","0.91696973027997","0.91696973027997","0","0","0","0","0"
"817","0","0","-2.55111500962423e-17","-8.91929948952026e-16","10","0","0","0","0","0"
"818","0","0","0","5","0","0","0","5","5","0"
"819","0","0","0","0","-5","0","0","5","0","-5"
"820","0","3.33179420007477","0","0","-3.0929081012751","-1.66728231997009","0","0","0","0"
"821","0","0","0","0","-0.635845204650776","0","0","-11.5677543402084","-1.71612282989581","0"
"822","-5","0","-3.40818026327239","0","0","5.00000000000002","0","0","0","0"
"823","0","0","0","0","0","4.99999999999999","-5","0","0","5"
"824","-4.99999999999999","0","0","0","5","0","-5.00000000000001","0","0","0"
"825","-2.92360698264483","0","0","2.92360698264482","0","0","0","0.847213965289638","0","0"
"826","5","-5","0","0","0","0","0","0","0","-5"
"827","0","0","0","0","0","5","-5.00000000000001","0","5","0"
"828","-5","0","0","0","0","-5","5","0","0","0"
"829","0","0","2.7004172999393","7.2995827000607","0","0","0","-5","0","0"
"830","0","0","0","0","-4.11607883653434","0","0","0","-4.11607883653434","4.11607883653434"
"831","0","-3.48345763822812","0","0","-4.69669152764562","-4.39338305529124","0","0","0","0"
"832","0","0","4.81746074400464","0","0","0","0","-4.99999999999999","0","5.00000000000001"
"833","0","0","0","5","0","0","5.00000000000001","0","-5","0"
"834","0","0","0","0","4.59528646846422","5","0","0","5","0"
"835","0","0","0","0","0","0","-5","-5","0","5"
"836","9.61221579343032","0.387784206569679","0","0","0","0","0","0","0","-0.387784206569679"
"837","-5","0","0","0","0","5.00000000000001","0","0","-5","0"
"838","0","0","0","-10","0","0","0","0","0","0"
"839","-5","-4.99999999999999","0","0","0","0","0","0","0","-5"
"840","0","1.64197074374564","0","0","1.64197074374564","0","0","0","0","-1.64197074374564"
"841","0","20","0","0","0","5","0","0","0","0"
"842","5","0","0","0","0","4.99999999999999","0","0","5","0"
"843","5","-5","0","0","-5","0","0","0","0","0"
"844","0","0","0","-4.72880370163519","0","0","-4.99999999999997","0","4.99999999999999","0"
"845","0","0","0","0","0","0","-5","5.00000000000001","0","5"
"846","-5","0","0","5","0","0","0","-4.99999999999999","0","0"
"847","0","0","-0.22806092333806","0","0","0","-5.00000000000001","0","-5","0"
"848","0","-1.72336772679918","0","-2.01054708777001","0","0","0","0","0","-8.27663227320081"
"849","0","5","0","0","0","0","-5","0","0","0"
"850","0","5","0","0","-4.99999999999999","0","0","-5","0","0"
"851","0","0","-1.49518896433653","0","1.49518896433653","0","0","0","-5","0"
"852","-0.35382465664489","0","0","-9.64617534335511","0","0","0","0","0","-0.353824656644891"
"853","0","0","0","0","0","0","-5","-5","5","0"
"854","0","0","0","0","0","0","0","-5","5","5"
"855","0","0","0","0","0","4.99999999999999","0","5","0","5"
"856","8.55408399983726","0","1.44591600016273","0","0","0","0","0","1.44591600016273","0"
"857","0","0","0","0","5","0","-5","0","-5","0"
"858","0","5","-5","0","0","4.99999999999999","0","0","0","0"
"859","0","0","0","-5","0","0","0","-5","4.99999999999999","0"
"860","0","0","0","-3.92584503805448","0","0","0","0","-3.92584503805448","3.92584503805448"
"861","-4.88852258364948","4.88852258364948","0","0","0","0","4.99999999999999","0","0","0"
"862","-5","0","0","0","0","5.00000000000001","-5.00000000000002","0","0","0"
"863","0","0","0","5","0","5","5.00000000000001","0","0","0"
"864","-5","0","0","0","-1.64979505171833","0","5","0","0","0"
"865","5","5","0","0","0","5","0","0","0","0"
"866","0","0","0","0","0","0","-4.99999999999998","0","4.99999999999999","-5"
"867","0","0","0","-0.0490285351923881","-0.049028535192388","0","0","0","0","-5"
"868","5","0","0","0","0","0","-4.99999999999999","-5","0","0"
"869","-5","0","0","0","0","5","-4.99999999999999","0","0","0"
"870","0","0","0","0","0","0","5","-5","0","5"
"871","0","0","-5","0","0","0","0","5","0","-4.99999999999999"
"872","4.71700315638313","0","0","-2.61023248370271","7.38976751629729","0","0","0","0","0"
"873","4.36403335131993","0","0","0","-3.85888354434658","0","0","0","0","4.36403335131994"
"874","0","0","0","6.6240022980148","-3.3759977019852","0","0","0","0","4.99999999999999"
"875","0","0","0","0","5.18626694045146","0","0","4.62746611909711","5.18626694045146","0"
"876","0","0","5","0","0","0","-5","0","0","-5"
"877","0","5.00000000000001","0","0","0","0","-5","0","0","-5"
"878","4.99999999999999","5.00000000000001","0","0","0","-5.00000000000001","0","0","0","0"
"879","0","0","5","0","-5.00000000000001","0","0","0","0","5"
"880","0","0","0.778492890113745","0","0","0","0","5","0","-5"
"881","0","0","-6.62412550330826e-18","0","0","0","0","-5","0","0"
"882","0","0","0","0","5","5.00000000000002","0","0","0","5"
"883","5","0","0","0","5","0","0","0","0","-5"
"884","0","0","0","4.83814044785665","0","0","5.00000000000001","0","-5","0"
"885","0","5","-5","0","0","0","0","-5","0","0"
"886","0","0","0","0","0","-2.15897478507341","0","2.15897478507342","0","5.00000000000001"
"887","0","0","5","0","0","-5","-4.99999999999999","0","0","0"
"888","0","-5","0","0","0","0","-5","0","5","0"
"889","-5","0","0","-5","0","0","5","0","0","0"
"890","0","0","0","-5","0","0","5.00000000000001","0","5","0"
"891","0","0","0","0","0","0","0","5","5","-5"
"892","0","-2.27188654684508e-16","0","0","0","0","0","0","0","0"
"893","-5","0","0","0","0","-5","0","0","5","0"
"894","2.68121565458997","0","0","-7.68121565458997","0","0","0","0","0","0"
"895","0","0","0","0","0","0","0","5","-5","5"
"896","0","0","10","0","0","0","0","0","-5","0"
"897","0","0","0","0","-4.69631045472811","-5.00000000000001","0","-5.00000000000001","0","0"
"898","0","0","-3.64771175714902e-17","-1.15869317057057e-16","5.08739447299957e-17","0","0","0","0","0"
"899","0","0","0","0","0","0","0","-5.00000000000001","0","0.0936772992492722"
"900","-5","0","0","0","5","0","0","0","-5","0"
"901","0","-5.41276756605139","0","0","0","0","0","-0.834892973579462","2.91744648678971","0"
"902","0","5","0","0","0","0","0","0","-5","-5"
"903","-5.00000000000001","5.00000000000001","0","0","-5","0","0","0","0","0"
"904","5","0","0","0","0","0","-5.00000000000002","0","-5","0"
"905","0","0","0","0","-4","-3","0","0","0","0"
"906","0","0","0","0","0","4.99999999999999","-5","-5.00000000000001","0","0"
"907","5.00000000000001","0","0","0","0","-5","-5.00000000000001","0","0","0"
"908","0","-5","0","0","0","5","0","0","0","5"
"909","0","0","-5","0","0","0","5","0","0","-5"
"910","5","0","0","5","0","0","0","0","5","0"
"911","0","0","0","0","0","0","0","-5","5","0"
"912","0","0","0","5","0","-5.00000000000001","0","-5.00000000000001","0","0"
"913","0","0","2.93449230248107","7.06550769751894","0","0","0","0","0","5"
"914","0","0","0","0","0","-3.23529737521775","0","3.23529737521774","0","-4.49163201554408"
"915","0","0","0","0","0","0","0","0","-2.5","0"
"916","0","0","0","-3.72160982588991","0","-5","-5","0","0","0"
"917","0","0","0","5","0","0","-5","0","5","0"
"918","0","0","0","0","0","-5","-4.99999999999999","-5","0","0"
"919","0","0","0","0","0","-5","5","0","5","0"
"920","-5","0","0","5","0","0","-5","0","0","0"
"921","0","0","-5","0","0","5.00000000000001","-4.99999999999999","0","0","0"
"922","4.99999999999999","0","0","0","0","0","5.00000000000001","0","0","-5"
"923","4.21170721191782","-4.21170721191782","0","0","0","5","0","0","0","0"
"924","0","0","0","0","5","0","-5.00000000000001","0","0","5"
"925","0","-4.037127715655","0","0","0","0","0","-5.4814361421725","0","-4.75928192891376"
"926","0","7.50000000000001","0","0","0","0","0","0","7.5","0"
"927","0","0","-0.144744918833002","0.144744918833002","0","0","0","0","0","5"
"928","0","0","0","0","4.86897354677213","5","5","0","0","0"
"929","-5.00000000000001","0","0","0","0","0","-5","0","0","-5.00000000000001"
"930","0","0","0","5","0","-5.00000000000001","5","0","0","0"
"931","0","0","0","0","-5","-5","0","0","-5","0"
"932","-5","0","0","0","2.55553966343358","0","-5.00000000000001","0","0","0"
"933","0","0","0","0","0","0","0","-5.00000000000002","0","0"
"934","0","0","0","0","0","0","0","0","6.30769784274217","0"
"935","0","-5","0","0","0","0","-4.99999999999999","0","-5","0"
"936","0","-5","0","0","0","-5","0","0","0","-5"
"937","0","0","0","0","4.99999999999999","0","0","0","4.99999999999999","-5"
"938","0","0","0","5","0","0","4.99999999999999","0","0","-5"
"939","0","-3.68948229692736","0","0","0","-4.47579291877095","0","0","-4.73789645938547","0"
"940","-9.99999999999999","0","0","0","0","0","0","0","0","0"
"941","0","0","0","-5","5","0","5","0","0","0"
"942","0","0","5","0","0","4.99999999999998","0","-5.00000000000001","0","0"
"943","0","0","-5","0","0","-5","-5","0","0","0"
"944","-5","0","0","5","0","0","0","-5","0","0"
"945","0","0","0","0","5","-5","0","0","0","5"
"946","0","0","-1.17718543053888","0","0","0","0","5","0","-5"
"947","0","0","0","0","0","-5.00000000000001","0","-5.00000000000001","0","5"
"948","0","0","0","0","0","0","0","0","0","9.5604938976046e-17"
"949","0.331138645311539","0","0","0","0","0","0","-4.99999999999999","0","0.331138645311538"
"950","0","0","0","0","-5","0","0","5","0","-5"
"951","0","27.0541123174284","0","0","0","0","0","-13.8216449269714","-0.589177536514325","0"
"952","0","0","0","-4.28442744507768","0","0","0","0","-4.28442744507768","4.28442744507768"
"953","0","0","5","0","0","0","-5","5","0","0"
"954","0","5.00000000000001","0","0","0","0","5","0","5","0"
"955","0","0","0","0","0","0","0","5","-5","5"
"956","5","0","5","0","0","0","0","-4.99999999999999","0","0"
"957","0","0","0","6.66989596689134","-3.33010403310867","0","0","0","5","0"
"958","0","-3.33384704580612","0","0","5.13954699128886","0","0","0","-3.33384704580612","0"
"959","0","5.00000000000002","0","0","0","0","5","-5.00000000000002","0","0"
"960","-4.6276211987178","0","4.6276211987178","0","0","0","-5","0","0","0"
"961","-5","0","0","0","0","0","4.99999999999999","0","-5","0"
"962","-5","0","0","0","0","4.99999999999999","0","0","5","0"
"963","0","0","0","0","0","0","0","-5","5","5"
"964","-5","0","0","4.28433918930778e-17","0","0","0","0","0","0"
"965","0","0","0","0","0","0","0","0","-5","0"
"966","0","1.45812455738228","0","0","1.45812455738228","0","0","0","0","-1.45812455738228"
"967","-5.00000000000001","0","-4.54043851291839","0","0","0","-4.99999999999998","0","0","0"
"968","-5","0","0","0","0","-5","0","0","-5","0"
"969","0","0","0","2.16577984636179e-16","0","0","0","0","5","0"
"970","-4.99999999999999","0","0","0","-3.62317639518318","0","4.99999999999998","0","0","0"
"971","0","0","0","0","0","0","-5","5.00000000000001","-5","0"
"972","0","0","0","0","0","5","0","0","0","-5"
"973","0","5.50036666006686","-4.49963333993315","0","0","0","0","0","-4.49963333993315","0"
"974","0","0","-8.65252495418629e-17","0","0","0","5.00000000000001","0","0","0"
"975","0","0","3.90468057412611","0","6.09531942587388","-5.00000000000001","0","0","0","0"
"976","5.00000000000001","0","0","0","-5","0","0","4.99999999999999","0","0"
"977","5.00000000000001","0","0","5","0","0","0","-5.00000000000001","0","0"
"978","-0.254069818577096","0","0.254069818577095","0","0","0","0","0","0.254069818577095","0"
"979","0","5","0","4.99999999999999","0","0","-4.99999999999998","0","0","0"
"980","0","-5","-1.0507107190191e-17","-2.94766170629653e-17","0","0","0","0","0","0"
"981","-5","0","0","0","0","0","5.00000000000001","-5","0","0"
"982","0","0","0","5","0","0","5.00000000000001","-4.99999999999999","0","0"
"983","5","0","0","0","0","5.00000000000001","0","5","0","0"
"984","0","0","-3.09347000702519","0","0","0","0","-5","5.00000000000001","0"
"985","-2.658230783804","0","0","-8.80922932868367e-17","0","0","0","0","0","0"
"986","-5","0","0","-5","0","-5","0","0","0","0"
"987","0","0","-4.74027981800265","0","0","0","0","-5","0","-5"
"988","-5","5","0","0","0","0","5.00000000000001","0","0","0"
"989","0","0.343535740285995","0.343535740285996","0","0","0","0","0","0.343535740285996","0"
"990","0","0","5","0","0","0","-5","-5.00000000000001","0","0"
"991","0","0","0","5","0","-5.00000000000001","-4.99999999999999","0","0","0"
"992","0","5","0","0","-5.00000000000001","0","0","0","-5","0"
"993","0","0","-2.15690782075204","-7.84309217924797","0","5","0","0","0","0"
"994","0","0","0","0","4.88195993279458","4.76391986558917","0","5.23608013441086","0","0"
"995","0","0","0","0","5","-5.00000000000002","0","0","0","-5"
"996","0","4.99999999999999","0","0","0","0","0","5.00000000000001","0","5"
"997","0","0","2.95889505548381","0","0","4.99999999999999","0","-5.00000000000001","0","0"
"998","0","5.00000000000004","0","0","0","0","-5.00000000000001","-5.00000000000003","0","0"
"999","0","-5.00000000000001","0","0","0","-5","0","0","-5","0"
"1000","0","0","0","0","-4.83398361610247","-5","4.99999999999999","0","0","0"
